dateTime,powerConsumption,temp,pressure,humidity,wind_speed,weather_main
2021-03-18 07:00:00+09:00,23784,283.85,1016,65,22,clear
2021-03-18 07:30:00+09:00,23557,283.35,1017,68,14,clear
2021-03-18 08:00:00+09:00,24057,282.95,1017,69,6,clear
2021-03-18 08:30:00+09:00,25444,282.45,1017,72,16,clear
2021-03-18 09:00:00+09:00,26979,282.55,1017,73,14,clear
2021-03-18 09:30:00+09:00,29929,283.55,1017,72,9,clouds
2021-03-18 10:00:00+09:00,32235,284.45,1017,71,4,clouds
2021-03-18 10:30:00+09:00,32613,285.55,1017,67,3,clouds
2021-03-18 11:00:00+09:00,32212,286.85,1016,62,4,clouds
2021-03-18 11:30:00+09:00,32265,286.95,1016,61,9,clouds
2021-03-18 12:00:00+09:00,31387,287.35,1015,58,6,clouds
2021-03-18 12:30:00+09:00,30057,287.75,1014,56,11,clouds
2021-03-18 13:00:00+09:00,29274,287.85,1014,55,11,clouds
2021-03-18 13:30:00+09:00,29153,287.95,1013,54,8,clouds
2021-03-18 14:00:00+09:00,30228,288.05,1013,54,8,clouds
2021-03-18 14:30:00+09:00,32525,287.55,1013,56,6,clouds
2021-03-18 15:00:00+09:00,32648,287.15,1013,59,8,clouds
2021-03-18 15:30:00+09:00,32324,286.75,1013,63,11,clouds
2021-03-18 16:00:00+09:00,30998,285.95,1014,65,8,clouds
2021-03-18 16:30:00+09:00,28970,285.35,1014,67,8,clouds
2021-03-18 17:00:00+09:00,27040,285.35,1013,67,9,clear
2021-03-18 17:30:00+09:00,25050,285.2,1012,67,7,clear
2021-03-18 18:00:00+09:00,23558,285.05,1012,68,4,clear
2021-03-18 18:30:00+09:00,22811,284.75,1011,69,12,clouds
2021-03-18 19:00:00+09:00,22408,284.35,1010,71,3,clouds
2021-03-18 19:30:00+09:00,22274,284.75,1009,70,4,clouds
2021-03-18 20:00:00+09:00,22429,284.35,1009,70,3,clouds
2021-03-18 20:30:00+09:00,23103,284.95,1008,70,12,clouds
2021-03-18 21:00:00+09:00,23562,284.35,1008,72,6,clouds
2021-03-18 21:30:00+09:00,25453,284.55,1009,74,4,clear
2021-03-18 22:00:00+09:00,27572,285.95,1009,69,12,clear
2021-03-18 22:30:00+09:00,28632,287.45,1009,64,14,clear
2021-03-18 23:00:00+09:00,28590,288.55,1009,60,9,clear
2021-03-18 23:30:00+09:00,28902,290.45,1009,52,17,clear
2021-03-19 00:00:00+09:00,28690,290.85,1008,50,8,clear
2021-03-19 00:30:00+09:00,27437,291.55,1008,48,1,clouds
2021-03-19 01:00:00+09:00,26553,291.45,1008,48,11,clouds
2021-03-19 01:30:00+09:00,26139,291.85,1008,47,9,clouds
2021-03-19 02:00:00+09:00,27239,290.516,1009,47,6,clouds
2021-03-19 02:30:00+09:00,29898,289.85,1010,53,8,clouds
2021-03-19 03:00:00+09:00,31182,288.85,1011,57,12,clouds
2021-03-19 03:30:00+09:00,31538,287.85,1012,61,16,clear
2021-03-19 04:00:00+09:00,30717,286.834,1013,59,10,clear
2021-03-19 04:30:00+09:00,28395,285.93121875,1013,64,11,clear
2021-03-19 05:00:00+09:00,25954,284.89634375,1013,62,3,clear
2021-03-19 05:30:00+09:00,24068,283.97465625,1014,66,3,clear
2021-03-19 06:00:00+09:00,22809,285.5971875,1014,63,4,clear
2021-03-19 06:30:00+09:00,22368,284.2515,1014,68,4,clear
2021-03-19 07:00:00+09:00,22295,285.45,1015,67,4,clear
2021-03-19 07:30:00+09:00,23114,283.75775,1015,71,4,clear
2021-03-19 08:00:00+09:00,26043,279.55965625,1016,79,2,clear
2021-03-19 08:30:00+09:00,30436,279.12034375,1016,81,2,clear
2021-03-19 09:00:00+09:00,33137,282.88725,1016,72,3,clouds
2021-03-19 09:30:00+09:00,34842,283.85,1016,70,3,clouds
2021-03-19 10:00:00+09:00,35308,286.05,1016,63,8,clouds
2021-03-19 10:30:00+09:00,35271,287.45,1016,58,12,clouds
2021-03-19 11:00:00+09:00,35100,290.05,1016,45,14,clouds
2021-03-19 11:30:00+09:00,35080,290.55,1016,43,11,clouds
2021-03-19 12:00:00+09:00,33882,290.85,1015,41,19,clouds
2021-03-19 12:30:00+09:00,33185,291.35,1015,40,4,clouds
2021-03-19 13:00:00+09:00,33041,290.85,1015,39,11,clouds
2021-03-19 13:30:00+09:00,32975,288.05,1016,57,9,clouds
2021-03-19 14:00:00+09:00,33544,285.25,1016,75,8,clouds
2021-03-19 14:30:00+09:00,36100,286.462,1016,58,4,clouds
2021-03-19 15:00:00+09:00,36681,283.75,1017,87,0,clouds
2021-03-19 15:30:00+09:00,35900,283.45,1018,90,2,clouds
2021-03-19 16:00:00+09:00,33477,283.4,1018,90,2,clouds
2021-03-19 16:30:00+09:00,30387,283.35,1017,91,3,clouds
2021-03-19 17:00:00+09:00,27957,283.25,1018,91,1,clouds
2021-03-19 17:30:00+09:00,25889,282.85,1018,93,1,clouds
2021-03-19 18:00:00+09:00,24696,282.75,1018,94,1,clouds
2021-03-19 18:30:00+09:00,24159,282.25,1018,93,1,clouds
2021-03-19 19:00:00+09:00,24013,282.25,1018,94,8,clouds
2021-03-19 19:30:00+09:00,24718,281.95,1018,95,1,clouds
2021-03-19 20:00:00+09:00,27328,281.75,1018,93,4,clouds
2021-03-19 20:30:00+09:00,31653,281.55,1018,91,4,clouds
2021-03-19 21:00:00+09:00,33991,281.35,1019,89,3,clouds
2021-03-19 21:30:00+09:00,35633,281.45,1021,92,5,rain
2021-03-19 22:00:00+09:00,36426,282.6355,1022,73,5,rain
2021-03-19 22:30:00+09:00,36561,283.086,1022,72,5,rain
2021-03-19 23:00:00+09:00,36394,284.394,1023,50,5,rain
2021-03-19 23:30:00+09:00,36353,284.967,1023,46,5,rain
2021-03-20 00:00:00+09:00,34845,284.3595,1023,49,5,rain
2021-03-20 00:30:00+09:00,34205,285.326,1024,43,5,rain
2021-03-20 01:00:00+09:00,34034,285.112,1024,44,5,rain
2021-03-20 01:30:00+09:00,34093,284.717,1025,49,5,rain
2021-03-20 02:00:00+09:00,34634,284.5633125,1025,48,5,rain
2021-03-20 02:30:00+09:00,37190,284.22865625,1025,52,5,rain
2021-03-20 03:00:00+09:00,37926,284.117,1026,53,6,rain
2021-03-20 03:30:00+09:00,36986,283.708,1026,58,5,rain
2021-03-20 04:00:00+09:00,34272,283.522,1027,60,5,rain
2021-03-20 04:30:00+09:00,30988,283.25,1028,70,1,clouds
2021-03-20 05:00:00+09:00,28330,283.55,1029,69,1,rain
2021-03-20 05:30:00+09:00,26076,283.4,1029,69,3,rain
2021-03-20 06:00:00+09:00,24899,283.25,1029,70,5,rain
2021-03-20 06:30:00+09:00,24435,283.25,1029,70,4,clouds
2021-03-20 07:00:00+09:00,24411,282.55,1028,71,4,clouds
2021-03-20 07:30:00+09:00,24973,282.55,1028,68,6,clouds
2021-03-20 08:00:00+09:00,27632,282.05,1028,70,6,clear
2021-03-20 08:30:00+09:00,32187,282.05,1028,67,4,clear
2021-03-20 09:00:00+09:00,34836,281.95,1029,70,3,clear
2021-03-20 09:30:00+09:00,36178,282.05,1030,69,1,clear
2021-03-20 10:00:00+09:00,36734,282.65,1030,66,2,clear
2021-03-20 10:30:00+09:00,36561,283.25,1031,64,3,clear
2021-03-20 11:00:00+09:00,36369,284.05,1031,58,4,clear
2021-03-20 11:30:00+09:00,36022,284.75,1031,57,4,clear
2021-03-20 12:00:00+09:00,34750,284.95,1031,55,14,clear
2021-03-20 12:30:00+09:00,34036,285.35,1030,58,11,clear
2021-03-20 13:00:00+09:00,33852,285.55,1030,60,3,clear
2021-03-20 13:30:00+09:00,33822,284.75,1030,61,8,clear
2021-03-20 14:00:00+09:00,33924,283.95,1030,66,4,clear
2021-03-20 14:30:00+09:00,36612,283.65,1031,67,6,clear
2021-03-20 15:00:00+09:00,37297,283.35,1031,68,8,clear
2021-03-20 15:30:00+09:00,36399,283.35,1031,68,8,clouds
2021-03-20 16:00:00+09:00,33807,281.8345,1032,70,6,clouds
2021-03-20 16:30:00+09:00,30578,283.35,1031,68,8,clouds
2021-03-20 17:00:00+09:00,27939,283.35,1031,68,8,clouds
2021-03-20 17:30:00+09:00,25856,283.35,1031,68,8,clouds
2021-03-20 18:00:00+09:00,24607,283.35,1031,68,8,clouds
2021-03-20 18:30:00+09:00,24177,283.35,1031,68,8,clouds
2021-03-20 19:00:00+09:00,24016,283.35,1031,68,8,clouds
2021-03-20 19:30:00+09:00,24708,283.35,1031,68,8,clouds
2021-03-20 20:00:00+09:00,27275,283.35,1031,68,8,clouds
2021-03-20 20:30:00+09:00,31973,283.35,1031,68,8,clouds
2021-03-20 21:00:00+09:00,34487,283.35,1031,68,8,clouds
2021-03-20 21:30:00+09:00,35584,281.7915,1031,79,5,rain
2021-03-20 22:00:00+09:00,35727,283.35,1031,68,8,rain
2021-03-20 22:30:00+09:00,35333,282.45,1032,70,4,rain
2021-03-20 23:00:00+09:00,34858,282.45,1032,70,4,clouds
2021-03-20 23:30:00+09:00,34637,282.45,1032,70,4,clouds
2021-03-21 00:00:00+09:00,33344,282.45,1032,70,4,clouds
2021-03-21 00:30:00+09:00,32804,282.45,1032,70,4,clear
2021-03-21 01:00:00+09:00,32597,282.45,1032,70,4,clouds
2021-03-21 01:30:00+09:00,32735,282.45,1032,70,4,clouds
2021-03-21 02:00:00+09:00,33460,282.45,1032,70,4,clouds
2021-03-21 02:30:00+09:00,36516,282.0935,1030,69,3,rain
2021-03-21 03:00:00+09:00,37135,282.45,1032,70,4,clouds
2021-03-21 03:30:00+09:00,36346,282.0935,1030,69,3,clear
2021-03-21 04:00:00+09:00,33906,282.45,1032,70,4,clear
2021-03-21 04:30:00+09:00,30731,282.45,1032,70,4,clear
2021-03-21 05:00:00+09:00,28163,282.45,1032,70,4,clear
2021-03-21 05:30:00+09:00,25904,282.45,1032,70,4,clear
2021-03-21 06:00:00+09:00,24534,282.45,1032,70,4,clear
2021-03-21 06:30:00+09:00,23972,282.45,1032,70,4,clear
2021-03-21 07:00:00+09:00,23862,282.45,1032,70,4,clear
2021-03-21 07:30:00+09:00,24486,282.45,1032,70,4,clear
2021-03-21 08:00:00+09:00,27210,282.45,1032,70,4,clouds
2021-03-21 08:30:00+09:00,31926,282.45,1032,70,4,clouds
2021-03-21 09:00:00+09:00,34665,282.45,1032,70,4,clouds
2021-03-21 09:30:00+09:00,35818,282.45,1032,70,4,clouds
2021-03-21 10:00:00+09:00,36313,282.45,1032,70,4,clouds
2021-03-21 10:30:00+09:00,36021,283.25,1024,69,1,clouds
2021-03-21 11:00:00+09:00,35437,284.85,1024,64,1,clear
2021-03-21 11:30:00+09:00,35079,285.65,1022,66,4,clear
2021-03-21 12:00:00+09:00,33579,286.35,1021,61,9,clear
2021-03-21 12:30:00+09:00,32673,287.55,1020,59,11,clear
2021-03-21 13:00:00+09:00,32548,287.75,1018,59,14,clear
2021-03-21 13:30:00+09:00,32583,288.85,1017,46,4,clear
2021-03-21 14:00:00+09:00,33188,287.45,1017,60,3,clouds
2021-03-21 14:30:00+09:00,35772,284.9435,1017,64,2,clouds
2021-03-21 15:00:00+09:00,36191,283.55,1017,79,1,clouds
2021-03-21 15:30:00+09:00,35459,281.4935,1017,79,1,clouds
2021-03-21 16:00:00+09:00,33188,280.55,1017,90,1,clouds
2021-03-21 16:30:00+09:00,30514,281.05,1016,91,3,clouds
2021-03-21 17:00:00+09:00,28185,279.55,1015,92,1,clouds
2021-03-21 17:30:00+09:00,26019,278.45,1014,91,0,clouds
2021-03-21 18:00:00+09:00,24464,277.35,1013,92,0,clouds
2021-03-21 18:30:00+09:00,23535,277.25,1012,92,1,clouds
2021-03-21 19:00:00+09:00,23193,279.45,1011,84,6,clouds
2021-03-21 19:30:00+09:00,23152,281.05,1010,74,3,clouds
2021-03-21 20:00:00+09:00,23688,282.55,1009,62,11,clouds
2021-03-21 20:30:00+09:00,24956,280.75,1009,73,11,clouds
2021-03-21 21:00:00+09:00,26447,281.85,1008,66,3,clouds
2021-03-21 21:30:00+09:00,29593,282.05,1007,67,12,clouds
2021-03-21 22:00:00+09:00,31845,282.55,1007,68,8,clouds
2021-03-21 22:30:00+09:00,32343,282.85,1007,69,11,clouds
2021-03-21 23:00:00+09:00,32042,283.85,1006,68,11,clouds
2021-03-21 23:30:00+09:00,31940,284.55,1006,66,4,clouds
2021-03-22 00:00:00+09:00,30825,285.65,1004,63,22,clouds
2021-03-22 00:30:00+09:00,29555,288.45,1003,53,3,clouds
2021-03-22 01:00:00+09:00,28644,287.35,1004,53,12,clouds
2021-03-22 01:30:00+09:00,28377,287.45,1004,45,12,clouds
2021-03-22 02:00:00+09:00,29165,286.55,1005,39,11,clear
2021-03-22 02:30:00+09:00,31927,286.2,1005,39,10,clear
2021-03-22 03:00:00+09:00,32993,285.85,1006,40,9,clear
2021-03-22 03:30:00+09:00,32922,283.95,1007,44,19,clear
2021-03-22 04:00:00+09:00,31305,283.35,1007,46,4,clear
2021-03-22 04:30:00+09:00,29203,282.75,1008,47,3,clear
2021-03-22 05:00:00+09:00,26921,282.35,1008,46,1,clear
2021-03-22 05:30:00+09:00,24725,281.85,1008,46,7,clear
2021-03-22 06:00:00+09:00,23111,281.55,1009,46,7,clear
2021-03-22 06:30:00+09:00,22236,281.55,1008,46,3,clear
2021-03-22 07:00:00+09:00,21880,282.25,1009,45,6,clear
2021-03-22 07:30:00+09:00,21912,282.35,1009,45,16,clear
2021-03-22 08:00:00+09:00,22390,282.45,1009,46,7,clear
2021-03-22 08:30:00+09:00,22973,282.95,1009,45,6,clear
2021-03-22 09:00:00+09:00,23345,282.75,1010,47,9,clear
2021-03-22 09:30:00+09:00,25658,283.35,1010,45,4,clear
2021-03-22 10:00:00+09:00,27644,284.75,1011,42,17,clear
2021-03-22 10:30:00+09:00,28599,285.25,1011,40,12,clear
2021-03-22 11:00:00+09:00,28391,285.55,1011,40,22,clear
2021-03-22 11:30:00+09:00,28507,286.45,1011,37,16,clear
2021-03-22 12:00:00+09:00,28022,287.55,1010,35,22,clear
2021-03-22 12:30:00+09:00,26911,288.35,1010,33,22,clear
2021-03-22 13:00:00+09:00,26172,289.05,1009,33,19,clear
2021-03-22 13:30:00+09:00,25761,288.75,1010,35,15,clear
2021-03-22 14:00:00+09:00,26801,288.45,1010,37,11,clouds
2021-03-22 14:30:00+09:00,30167,287.55,1011,41,6,clear
2021-03-22 15:00:00+09:00,31952,284.25,1012,57,1,clear
2021-03-22 15:30:00+09:00,32215,282.45,1013,65,3,clear
2021-03-22 16:00:00+09:00,30996,281.95,1013,64,3,clear
2021-03-22 16:30:00+09:00,28683,285.05,1013,53,6,clear
2021-03-22 17:00:00+09:00,25950,285.75,1014,53,3,clear
2021-03-22 17:30:00+09:00,24050,285.75,1014,57,1,clear
2021-03-22 18:00:00+09:00,22917,286.15,1013,54,4,clear
2021-03-22 18:30:00+09:00,22442,286.55,1013,54,4,clear
2021-03-22 19:00:00+09:00,22512,285.85,1013,56,4,clear
2021-03-22 19:30:00+09:00,23269,286.45,1012,58,11,clear
2021-03-22 20:00:00+09:00,26323,285.75,1012,61,1,clear
2021-03-22 20:30:00+09:00,31109,286.05,1012,60,6,clear
2021-03-22 21:00:00+09:00,33904,284.85,1012,65,20,clear
2021-03-22 21:30:00+09:00,35312,285.95,1013,61,1,clouds
2021-03-22 22:00:00+09:00,35809,286.45,1014,61,14,clouds
2021-03-22 22:30:00+09:00,35839,286.35,1013,62,8,clouds
2021-03-22 23:00:00+09:00,35448,287.35,1014,61,24,clouds
2021-03-22 23:30:00+09:00,35364,286.85,1013,63,8,clouds
2021-03-23 00:00:00+09:00,34150,287.55,1012,59,17,clouds
2021-03-23 00:30:00+09:00,33479,288.25,1012,56,12,clouds
2021-03-23 01:00:00+09:00,33158,289.85,1011,53,4,clouds
2021-03-23 01:30:00+09:00,33205,289.9,1011,52,6,clouds
2021-03-23 02:00:00+09:00,33576,289.95,1011,51,8,clear
2021-03-23 02:30:00+09:00,36342,287.95,1011,57,3,clear
2021-03-23 03:00:00+09:00,37120,286.85,1011,60,3,clear
2021-03-23 03:30:00+09:00,36281,286.45,1010,64,16,clear
2021-03-23 04:00:00+09:00,33559,286.7,1010,64,29,clear
2021-03-23 04:30:00+09:00,30383,286.95,1010,64,43,clear
2021-03-23 05:00:00+09:00,28107,285.15,1012,66,4,clear
2021-03-23 05:30:00+09:00,26061,284.95,1013,62,4,clear
2021-03-23 06:00:00+09:00,24876,284.45,1015,51,20,clear
2021-03-23 06:30:00+09:00,24421,283.65,1015,51,1,clear
2021-03-23 07:00:00+09:00,24271,282.85,1016,55,25,clear
2021-03-23 07:30:00+09:00,25029,282.25,1017,57,3,clear
2021-03-23 08:00:00+09:00,27579,281.75,1017,59,4,clear
2021-03-23 08:30:00+09:00,32135,281.25,1018,60,9,clear
2021-03-23 09:00:00+09:00,34671,280.95,1019,59,3,clear
2021-03-23 09:30:00+09:00,35778,281.45,1020,58,14,clear
2021-03-23 10:00:00+09:00,36054,282.75,1021,51,9,clear
2021-03-23 10:30:00+09:00,35986,283.85,1022,46,6,clear
2021-03-23 11:00:00+09:00,35766,285.35,1022,37,14,clear
2021-03-23 11:30:00+09:00,35661,286.35,1022,34,17,clear
2021-03-23 12:00:00+09:00,34330,286.45,1022,34,24,clear
2021-03-23 12:30:00+09:00,33704,286.85,1021,34,11,clouds
2021-03-23 13:00:00+09:00,33379,287.35,1021,32,8,clouds
2021-03-23 13:30:00+09:00,33582,287.25,1020,31,4,clouds
2021-03-23 14:00:00+09:00,34088,287,1021,32,4,clear
2021-03-23 14:30:00+09:00,36731,286.75,1021,33,4,clear
2021-03-23 15:00:00+09:00,37785,285.15,1022,39,3,clear
2021-03-23 15:30:00+09:00,36720,284.55,1023,40,3,clear
2021-03-23 16:00:00+09:00,34033,284.1,1023,43,3,clear
2021-03-23 16:30:00+09:00,30731,283.65,1023,46,3,clear
2021-03-23 17:00:00+09:00,28189,284.05,1023,44,20,clouds
2021-03-23 17:30:00+09:00,26094,283.65,1023,47,8,clouds
2021-03-23 18:00:00+09:00,24807,283.35,1022,48,16,clouds
2021-03-23 18:30:00+09:00,24491,283.35,1023,47,4,clear
2021-03-23 19:00:00+09:00,24566,282.95,1023,48,8,clear
2021-03-23 19:30:00+09:00,24996,282.95,1022,50,4,clear
2021-03-23 20:00:00+09:00,27811,282.35,1022,52,3,clear
2021-03-23 20:30:00+09:00,32071,283.25,1023,49,3,clear
2021-03-23 21:00:00+09:00,34502,283.25,1023,49,3,clear
2021-03-23 21:30:00+09:00,35765,283.25,1023,49,3,clear
2021-03-23 22:00:00+09:00,35930,285.983,994,42,6,clear
2021-03-23 22:30:00+09:00,35732,285.983,994,42,6,clear
2021-03-23 23:00:00+09:00,35396,285.983,994,42,6,clear
2021-03-23 23:30:00+09:00,35430,290.057,993,36,6,clouds
2021-03-24 00:00:00+09:00,34112,290.057,993,36,6,clouds
2021-03-24 00:30:00+09:00,33483,290.306,991,35,7,clouds
2021-03-24 01:00:00+09:00,33141,290.027,1006,33,7,clouds
2021-03-24 01:30:00+09:00,33161,290.306,991,35,7,clouds
2021-03-24 02:00:00+09:00,33443,288.8385,1006,36,7,clouds
2021-03-24 02:30:00+09:00,36179,287.929,991,40,7,clouds
2021-03-24 03:00:00+09:00,37160,287.929,991,40,7,clouds
2021-03-24 03:30:00+09:00,36247,288.111,991,46,7,clouds
2021-03-24 04:00:00+09:00,33676,288.111,991,46,7,clouds
2021-03-24 04:30:00+09:00,30556,288.111,991,46,7,clouds
2021-03-24 05:00:00+09:00,28207,288.547,991,46,7,clouds
2021-03-24 05:30:00+09:00,26104,288.547,991,46,7,clouds
2021-03-24 06:00:00+09:00,24886,288.547,991,46,7,clouds
2021-03-24 06:30:00+09:00,24387,287.695,990,49,6,clear
2021-03-24 07:00:00+09:00,24346,287.695,990,49,6,clear
2021-03-24 07:30:00+09:00,24836,287.695,990,49,6,clear
2021-03-24 08:00:00+09:00,27343,287.21,991,52,6,clear
2021-03-24 08:30:00+09:00,31383,287.21,991,52,6,clear
2021-03-24 09:00:00+09:00,33656,287.21,991,52,6,clear
2021-03-24 09:30:00+09:00,34718,290.557,991,45,6,clear
2021-03-24 10:00:00+09:00,34922,290.557,991,45,6,clear
2021-03-24 10:30:00+09:00,34668,290.557,991,45,6,clear
2021-03-24 11:00:00+09:00,34504,292.971,991,38,6,clouds
2021-03-24 11:30:00+09:00,34532,292.971,991,38,6,clouds
2021-03-24 12:00:00+09:00,33322,292.971,991,38,6,clouds
2021-03-24 12:30:00+09:00,32728,292.938,990,34,5,clouds
2021-03-24 13:00:00+09:00,32445,292.938,990,34,5,clouds
2021-03-24 13:30:00+09:00,32530,292.938,990,34,5,clouds
2021-03-24 14:00:00+09:00,32742,290.387,990,39,4,clouds
2021-03-24 14:30:00+09:00,35356,290.014,989,38,4,clouds
2021-03-24 15:00:00+09:00,36133,290.014,989,38,4,clouds
2021-03-24 15:30:00+09:00,35308,287.415,990,50,2,clouds
2021-03-24 16:00:00+09:00,32846,287.415,1004,49,2,clouds
2021-03-24 16:30:00+09:00,29862,287.415,990,50,2,clouds
2021-03-24 17:00:00+09:00,27466,285.95,988,62,1,clouds
2021-03-24 17:30:00+09:00,25777,285.95,1003,60,1,clouds
2021-03-24 18:00:00+09:00,24558,285.26959375,1000,64,2,clouds
2021-03-24 18:30:00+09:00,24161,285.383,1017,62,2,clouds
2021-03-24 19:00:00+09:00,24229,284.816,1017,65,2,clouds
2021-03-24 19:30:00+09:00,24625,284.616,1017,63,2,clouds
2021-03-24 20:00:00+09:00,26966,283.92665625,1017,68,2,clouds
2021-03-24 20:30:00+09:00,30785,283.60434375,1017,67,3,clouds
2021-03-24 21:00:00+09:00,32834,285.3205,1017,54,3,clouds
2021-03-24 21:30:00+09:00,34134,284.31865625,1017,58,4,clear
2021-03-24 22:00:00+09:00,34485,285.35534375,1018,49,4,clear
2021-03-24 22:30:00+09:00,34369,285.6075,1018,51,5,clear
2021-03-24 23:00:00+09:00,33968,286.90565625,1018,38,6,clear
2021-03-24 23:30:00+09:00,33771,287.41934375,1018,36,6,clear
2021-03-25 00:00:00+09:00,32455,287.1335,1018,36,6,clear
2021-03-25 00:30:00+09:00,31645,287.91365625,1018,34,7,clear
2021-03-25 01:00:00+09:00,31218,287.89434375,1018,34,7,clear
2021-03-25 01:30:00+09:00,31056,286.3345,1019,37,6,clouds
2021-03-25 02:00:00+09:00,31011,286.8286875,1019,36,7,clear
2021-03-25 02:30:00+09:00,33651,285.7823125,1020,38,6,clouds
2021-03-25 03:00:00+09:00,34370,285.546,1020,39,6,clouds
2021-03-25 03:30:00+09:00,33744,284.2296875,1021,41,6,clouds
2021-03-25 04:00:00+09:00,31966,283.7233125,1022,43,5,clouds
2021-03-25 04:30:00+09:00,29707,283.194,1004,42,5,clouds
2021-03-25 05:00:00+09:00,27741,282.6915,1007,43,4,clouds
2021-03-25 05:30:00+09:00,25647,282.166,993,43,4,clouds
2021-03-25 06:00:00+09:00,24035,282.166,993,43,4,clouds
2021-03-25 06:30:00+09:00,23216,279.322,992,54,2,clear
2021-03-25 07:00:00+09:00,22892,279.322,992,54,2,clear
2021-03-25 07:30:00+09:00,22772,279.322,992,54,2,clear
2021-03-25 08:00:00+09:00,23363,275.077,992,77,1,clear
2021-03-25 08:30:00+09:00,24359,275.077,992,77,1,clear
2021-03-25 09:00:00+09:00,25769,275.077,992,77,1,clear
2021-03-25 09:30:00+09:00,28585,283.004,993,46,2,clear
2021-03-25 10:00:00+09:00,30246,283.004,993,46,2,clear
2021-03-25 10:30:00+09:00,30289,283.004,993,46,2,clear
2021-03-25 11:00:00+09:00,29642,288.561,992,39,0,clear
2021-03-25 11:30:00+09:00,29531,288.561,992,39,0,clear
2021-03-25 12:00:00+09:00,28646,288.561,992,39,0,clear
2021-03-25 12:30:00+09:00,27572,291.723,989,35,1,clouds
2021-03-25 13:00:00+09:00,26921,292.063,989,35,1,clouds
2021-03-25 13:30:00+09:00,26611,290.3065,1004,41,3,clouds
2021-03-25 14:00:00+09:00,27222,288.55,1019,48,4,clouds
2021-03-25 14:30:00+09:00,29645,286.85,1020,54,2,clouds
2021-03-25 15:00:00+09:00,30720,285.95,1020,55,1,clouds
2021-03-25 15:30:00+09:00,30646,285.05,1021,56,1,clouds
2021-03-25 16:00:00+09:00,29624,284.75,1021,61,1,clouds
2021-03-25 16:30:00+09:00,27691,285.25,1021,61,3,clouds
2021-03-25 17:00:00+09:00,27245,284.05,1021,63,1,clear
2021-03-25 17:30:00+09:00,24725,284.05,1021,63,1,clear
2021-03-25 18:00:00+09:00,22863,284.05,1021,63,1,clear
2021-03-25 18:30:00+09:00,21965,284.05,1021,63,1,clouds
2021-03-25 19:00:00+09:00,21542,284.05,1021,63,1,clouds
2021-03-25 19:30:00+09:00,21644,284.05,1021,63,1,clouds
2021-03-25 20:00:00+09:00,22436,284.05,1021,63,1,clear
2021-03-25 20:30:00+09:00,23789,284.05,1021,63,1,clear
2021-03-25 21:00:00+09:00,25307,284.05,1021,63,1,clear
2021-03-25 21:30:00+09:00,27747,284.05,1021,63,1,clouds
2021-03-25 22:00:00+09:00,30103,285.5055,1021,60,1,clouds
2021-03-25 22:30:00+09:00,30497,288.12,1021,53,1,clouds
2021-03-25 23:00:00+09:00,29895,289.3823125,1022,51,2,clear
2021-03-25 23:30:00+09:00,29661,291.8036875,1021,44,2,clear
2021-03-26 00:00:00+09:00,29270,291.7135,1020,44,2,clear
2021-03-26 00:30:00+09:00,28377,294.972,1020,36,2,clear
2021-03-26 01:00:00+09:00,27842,295.719,1019,34,2,clear
2021-03-26 01:30:00+09:00,28104,294.36,1019,41,2,clouds
2021-03-26 02:00:00+09:00,30975,295.458,1018,38,2,clouds
2021-03-26 02:30:00+09:00,32132,294.45,1019,44,3,clouds
2021-03-26 03:00:00+09:00,32765,293.25,1020,46,6,clouds
2021-03-26 03:30:00+09:00,32877,291.55,1020,52,11,clear
2021-03-26 04:00:00+09:00,31534,291.35,1021,53,17,clear
2021-03-26 04:30:00+09:00,29368,290.75,1021,56,11,clear
2021-03-26 05:00:00+09:00,29073,290.25,1021,58,17,clear
2021-03-26 05:30:00+09:00,26979,289.85,1021,60,4,clear
2021-03-26 06:00:00+09:00,25576,289.55,1021,61,1,clear
2021-03-26 06:30:00+09:00,24984,289.55,1021,61,1,clear
2021-03-26 07:00:00+09:00,24881,289.55,1021,61,1,clear
2021-03-26 07:30:00+09:00,25508,289.55,1021,61,1,clear
2021-03-26 08:00:00+09:00,28106,289.55,1021,61,1,clouds
2021-03-26 08:30:00+09:00,32931,289.55,1021,61,1,clouds
2021-03-26 09:00:00+09:00,35767,289.55,1021,61,1,clouds
2021-03-26 09:30:00+09:00,37149,289.55,1021,61,1,clouds
2021-03-26 10:00:00+09:00,37683,289.55,1021,61,1,clouds
2021-03-26 10:30:00+09:00,37767,289.55,1021,61,1,clouds
2021-03-26 11:00:00+09:00,37491,289.55,1021,61,1,clear
2021-03-26 11:30:00+09:00,37387,289.55,1021,61,1,clear
2021-03-26 12:00:00+09:00,36210,289.55,1021,61,1,clear
2021-03-26 12:30:00+09:00,35773,289.55,1021,61,1,clear
2021-03-26 13:00:00+09:00,35802,289.55,1021,61,1,clear
2021-03-26 13:30:00+09:00,36195,289.55,1021,61,1,clear
2021-03-26 14:00:00+09:00,37420,289.55,1021,61,1,clear
2021-03-26 14:30:00+09:00,39298,292.8225,1020,48,3,clouds
2021-03-26 15:00:00+09:00,39408,289.55,1021,61,1,clouds
2021-03-26 15:30:00+09:00,38353,295.5725,1020,40,5,clouds
2021-03-26 16:00:00+09:00,35609,295.05,1020,44,6,clouds
2021-03-26 16:30:00+09:00,32224,291.55,1022,54,4,clouds
